
 File: PhaseCurve_i<84_e<81.dat
 Created at 2024-11-09 at 16:27:05
 Created with CreateTable_PhaseCurve.py

 RF = Radiance Factor
 dAverage RF = Standard deviation of average RF

 Radiance Scaling Factor from image header label RADIANCE_SCALING_FACTOR

 Incidence angle < 84˚
 Emission angle < 81˚

 Iterative removal of outliers at the 3-sigma level with a > 1% change in average value
 Note: median values are calculated after iterative outlier removal!

 73 orbits with a total of 1374 images

    Image          phase angle   Average RF  dAverage RF     Q1 RF  Median RF  Q3 RF   # iterations   Radiance Scaling Factor    # valid data points
                       (˚)                                                                              W/m2/ster/micron/DN
C_END
 V2803_0004_UV2       84.68         0.563      0.0891        0.502    0.556    0.606        1               0.07738                       14749
 V2810_0000_UV2       84.75         0.603      0.0855        0.555    0.608    0.657        1               0.07738                       15191
 V2460_0016_UV2       84.80         0.560      0.0703        0.516    0.553    0.603        1               0.07738                       41733
 V2804_0000_UV2       84.87         0.591      0.0787        0.533    0.578    0.649        1               0.07738                       14910
 V0642_0034_UV2       84.91         0.735      0.1638        0.589    0.740    0.871        1               0.07738                       31123
 V2065_0076_UV2       85.01         0.620      0.1147        0.524    0.615    0.724        1               0.07738                       48333
 V0644_0028_UV2       85.01         0.754      0.1474        0.639    0.723    0.866        1               0.07738                       27688
 V2069_0080_UV2       85.01         0.617      0.1138        0.530    0.586    0.701        1               0.07738                       55700
 V2795_0008_UV2       85.10         0.554      0.1040        0.472    0.539    0.622        1               0.07738                       14393
 V0643_0005_UV2       85.15         0.710      0.1672        0.600    0.716    0.820        1               0.03869                       28306
 V0643_0004_UV2       85.16         0.704      0.1651        0.595    0.710    0.809        1               0.07738                       28285
 V0642_0030_UV2       85.21         0.743      0.1618        0.604    0.751    0.876        1               0.07738                       29666
 V2809_0008_UV2       85.31         0.572      0.0834        0.511    0.561    0.625        1               0.07738                       15380
 V2063_0072_UV2       85.31         0.585      0.1054        0.503    0.573    0.665        1               0.07738                       44135
 V0644_0025_UV2       85.34         0.756      0.1485        0.639    0.732    0.878        1               0.03869                       26670
 V0644_0024_UV2       85.35         0.756      0.1473        0.642    0.727    0.868        1               0.07738                       26649
 V2453_0028_UV2       85.35         0.541      0.0868        0.490    0.532    0.597        1               0.07738                       42261
 V2785_0000_UV2       85.40         0.560      0.0917        0.495    0.547    0.614        1               0.07738                       22742
 V2808_0008_UV2       85.44         0.584      0.0730        0.536    0.601    0.635        1               0.07738                       15365
 V2454_0016_UV2       85.46         0.558      0.0736        0.504    0.540    0.618        1               0.07738                       41368
 V2811_0008_UV2       85.48         0.587      0.0769        0.532    0.586    0.637        1               0.07738                       15563
 V2068_0076_UV2       85.48         0.616      0.0960        0.545    0.605    0.693        1               0.07738                       50960
 V0642_0029_UV2       85.51         0.749      0.1588        0.614    0.758    0.877        1               0.07738                       28383
 V2807_0008_UV2       85.59         0.587      0.0885        0.523    0.581    0.642        1               0.07738                       15382
 V2793_0000_UV2       85.63         0.589      0.1011        0.527    0.582    0.639        1               0.07738                       14380
 V0644_0023_UV2       85.68         0.760      0.1483        0.645    0.731    0.873        1               0.07738                       25739
 V2452_0020_UV2       85.73         0.559      0.0815        0.501    0.549    0.619        1               0.07738                       41254
 V2806_0008_UV2       85.74         0.599      0.0908        0.538    0.601    0.658        1               0.07738                       15381
 V0642_0028_UV2       85.79         0.756      0.1574        0.627    0.767    0.882        1               0.07738                       27266
 V2784_0000_UV2       85.80         0.610      0.0929        0.541    0.604    0.673        1               0.07738                       22611
 V2803_0008_UV2       85.83         0.572      0.0866        0.512    0.568    0.616        1               0.07738                       15181
 V2069_0076_UV2       85.91         0.624      0.1112        0.538    0.598    0.706        1               0.07738                       50117
 V2065_0072_UV2       85.96         0.626      0.1132        0.531    0.625    0.727        1               0.07738                       43638
 V0644_0022_UV2       86.00         0.760      0.1485        0.646    0.733    0.873        1               0.07738                       24948
 V2810_0004_UV2       86.03         0.609      0.0837        0.562    0.615    0.662        1               0.07738                       15758
 V2804_0004_UV2       86.05         0.597      0.0789        0.539    0.583    0.654        1               0.07738                       15389
 V2795_0012_UV2       86.06         0.562      0.1035        0.479    0.551    0.631        1               0.07738                       14698
 V0642_0024_UV2       86.08         0.761      0.1547        0.635    0.775    0.884        1               0.07738                       26270
 V0643_0001_UV2       86.08         0.720      0.1663        0.608    0.732    0.827        1               0.03869                       25361
 V0643_0000_UV2       86.09         0.714      0.1643        0.604    0.726    0.817        1               0.07738                       25348
 V2805_0000_UV2       86.09         0.578      0.0857        0.519    0.573    0.623        1               0.07738                       15479
 V2802_0000_UV2       86.19         0.573      0.1187        0.494    0.557    0.660        1               0.07738                       15295
 V2063_0068_UV2       86.26         0.593      0.1054        0.511    0.582    0.672        1               0.07738                       40148
 V0644_0019_UV2       86.32         0.764      0.1519        0.644    0.741    0.890        1               0.03869                       24253
 V0644_0018_UV2       86.32         0.763      0.1497        0.648    0.736    0.879        1               0.07738                       24238
 V2071_0076_UV2       86.33         0.647      0.1177        0.549    0.639    0.761        1               0.07738                       52951
 V2068_0072_UV2       86.35         0.623      0.0951        0.554    0.615    0.699        1               0.07738                       45979
 V0642_0023_UV2       86.36         0.768      0.1538        0.645    0.784    0.888        1               0.07738                       25390
 V2793_0004_UV2       86.54         0.593      0.0982        0.534    0.586    0.640        1               0.07738                       14678
 V2809_0012_UV2       86.59         0.582      0.0846        0.518    0.569    0.640        1               0.07738                       15981
 V2782_0000_UV2       86.61         0.580      0.0955        0.513    0.574    0.640        1               0.07738                       22271
 V0642_0022_UV2       86.63         0.771      0.1515        0.651    0.789    0.888        1               0.07738                       24628
 V0644_0017_UV2       86.64         0.763      0.1492        0.650    0.737    0.878        1               0.07738                       23608
 V2808_0012_UV2       86.71         0.593      0.0731        0.547    0.610    0.645        1               0.07738                       15952
 V2069_0072_UV2       86.73         0.628      0.1082        0.545    0.608    0.709        1               0.07738                       45460
 V2785_0004_UV2       86.79         0.572      0.0890        0.509    0.560    0.626        1               0.07738                       22383
 V2072_0076_UV2       86.79         0.647      0.1186        0.536    0.652    0.748        1               0.07738                       52314
 V2811_0012_UV2       86.80         0.596      0.0766        0.541    0.595    0.647        1               0.07738                       16215
 V2300_0005_UV2       86.80         0.609      0.1430        0.488    0.567    0.743        1               0.07738                       71280
 V2074_0032_UV2       86.81         0.599      0.1209        0.504    0.572    0.693        1               0.07738                       60491
 V2796_0021_UV2       86.82         0.576      0.1141        0.512    0.587    0.656        1               0.07738                       15072
 V2065_0068_UV2       86.84         0.631      0.1124        0.538    0.634    0.730        1               0.07738                       39754
 V2807_0012_UV2       86.85         0.596      0.0878        0.532    0.591    0.651        1               0.07738                       15993
 V0642_0018_UV2       86.91         0.778      0.1512        0.661    0.797    0.893        1               0.07738                       23948
 V2786_0000_UV2       86.95         0.585      0.0960        0.525    0.587    0.646        1               0.07738                       22231
 V0644_0016_UV2       86.96         0.765      0.1502        0.650    0.739    0.881        1               0.07738                       23052
 V2797_0022_UV2       86.96         0.618      0.0892        0.547    0.614    0.669        1               0.07738                       15212
 V2806_0012_UV2       86.98         0.609      0.0896        0.552    0.609    0.668        1               0.07738                       15988
 V2803_0012_UV2       87.01         0.581      0.0848        0.523    0.578    0.623        1               0.07738                       15758
 V2795_0016_UV2       87.04         0.570      0.1033        0.487    0.563    0.640        1               0.07738                       15100
 V2071_0072_UV2       87.11         0.652      0.1157        0.556    0.649    0.762        1               0.07738                       47396
 V2784_0004_UV2       87.13         0.623      0.0940        0.553    0.617    0.689        1               0.07738                       22344
 V2063_0064_UV2       87.15         0.598      0.1048        0.517    0.588    0.676        1               0.07738                       36862
 V2068_0068_UV2       87.17         0.628      0.0928        0.560    0.622    0.701        1               0.07738                       41692
 V0642_0017_UV2       87.18         0.784      0.1501        0.669    0.804    0.897        1               0.07738                       23344
 V0644_0013_UV2       87.26         0.766      0.1525        0.648    0.746    0.891        1               0.03869                       22571
 V2804_0008_UV2       87.27         0.607      0.0792        0.548    0.596    0.663        1               0.07738                       15999
 V0644_0012_UV2       87.27         0.766      0.1501        0.652    0.741    0.881        1               0.07738                       22563
 V2805_0004_UV2       87.33         0.587      0.0846        0.530    0.583    0.632        1               0.07738                       16092
 V2810_0008_UV2       87.36         0.619      0.0821        0.572    0.625    0.671        1               0.07738                       16450
 V2802_0004_UV2       87.37         0.586      0.1185        0.507    0.571    0.673        1               0.07738                       15874
 V0642_0016_UV2       87.44         0.789      0.1493        0.678    0.810    0.900        1               0.07738                       22813
 V2793_0008_UV2       87.48         0.601      0.0966        0.543    0.595    0.648        1               0.07738                       15093
 V2069_0068_UV2       87.50         0.635      0.1072        0.553    0.617    0.715        1               0.07738                       41393
 V2072_0072_UV2       87.52         0.651      0.1157        0.544    0.660    0.749        1               0.07738                       46991
 V0644_0011_UV2       87.58         0.769      0.1516        0.652    0.745    0.885        1               0.07738                       22148
 V2794_0000_UV2       87.58         0.596      0.0812        0.536    0.584    0.651        1               0.07738                       15267
 V2790_0016_UV2       87.60         0.641      0.0978        0.576    0.622    0.702        1               0.07738                       14548
 V2065_0064_UV2       87.67         0.636      0.1107        0.546    0.642    0.733        1               0.07738                       36521
 V2787_0000_UV2       87.68         0.619      0.0950        0.552    0.614    0.679        1               0.07738                       22453
 V0642_0012_UV2       87.71         0.795      0.1492        0.686    0.816    0.904        1               0.07738                       22357
 V2782_0004_UV2       87.82         0.593      0.0951        0.529    0.588    0.653        1               0.07738                       22009
 V2071_0068_UV2       87.84         0.659      0.1145        0.564    0.660    0.766        1               0.07738                       42838
 V2796_0025_UV2       87.86         0.585      0.1114        0.523    0.596    0.663        1               0.07738                       15595
 V0644_0010_UV2       87.89         0.768      0.1517        0.651    0.746    0.884        1               0.07738                       21782
 V2460_0012_UV2       87.92         0.580      0.0691        0.537    0.575    0.627        1               0.07738                       32427
 V2809_0016_UV2       87.92         0.591      0.0858        0.527    0.576    0.653        1               0.07738                       16742
 V2068_0064_UV2       87.93         0.635      0.0923        0.569    0.632    0.706        1               0.07738                       38146
 V2453_0024_UV2       87.97         0.557      0.0870        0.508    0.551    0.610        1               0.07738                       32956
 V0642_0011_UV2       87.98         0.799      0.1479        0.693    0.821    0.906        1               0.07738                       21953
 V2063_0060_UV2       87.99         0.604      0.1046        0.525    0.596    0.682        1               0.07738                       34084
 V2797_0026_UV2       88.03         0.626      0.0904        0.552    0.624    0.677        1               0.07738                       15784
 V2808_0016_UV2       88.03         0.602      0.0732        0.555    0.619    0.655        1               0.07738                       16705
 V2456_0008_UV2       88.04         0.567      0.0991        0.494    0.581    0.638        1               0.07738                       32528
 V2795_0020_UV2       88.05         0.579      0.1025        0.497    0.573    0.648        1               0.07738                       15607
 V2300_0004_UV2       88.10         0.635      0.1294        0.523    0.636    0.747        1               0.07738                       60680
 V2454_0012_UV2       88.12         0.568      0.0750        0.513    0.549    0.627        1               0.07738                       32417
 V2807_0016_UV2       88.15         0.606      0.0870        0.543    0.602    0.661        1               0.07738                       16741
 V2811_0016_UV2       88.17         0.607      0.0765        0.553    0.607    0.661        1               0.07738                       17016
 V0644_0007_UV2       88.19         0.770      0.1549        0.649    0.750    0.895        1               0.03869                       21469
 V0644_0006_UV2       88.20         0.769      0.1522        0.651    0.748    0.886        1               0.07738                       21465
 V1758_0096_UV2       88.20         0.617      0.0973        0.557    0.624    0.675        1               0.07738                       24172
 V2072_0068_UV2       88.21         0.658      0.1143        0.553    0.669    0.754        1               0.07738                       42476
 V2452_0016_UV2       88.23         0.576      0.0793        0.518    0.568    0.636        1               0.07738                       32402
 V2069_0064_UV2       88.24         0.639      0.1050        0.558    0.623    0.716        1               0.07738                       37925
 V2785_0008_UV2       88.24         0.578      0.0870        0.518    0.568    0.631        1               0.07738                       22467
 V2803_0016_UV2       88.24         0.591      0.0826        0.534    0.588    0.633        1               0.07738                       16457
 V0642_0010_UV2       88.24         0.806      0.1483        0.703    0.827    0.913        1               0.07738                       21599
 V2806_0016_UV2       88.27         0.617      0.0869        0.564    0.615    0.675        1               0.07738                       16744
 V2783_0000_UV2       88.36         0.610      0.0778        0.557    0.614    0.667        1               0.07738                       21757
 V1758_0120_UV2       88.38         0.558      0.1078        0.479    0.525    0.655        1               0.07738                       89139
 V0260_0054_UV2       88.40         0.832      0.1681        0.728    0.816    0.979        1               0.04643                       21277
 V1758_0116_UV2       88.41         0.559      0.1044        0.483    0.531    0.649        1               0.07738                       79275
 V1758_0124_UV2       88.42         0.555      0.1128        0.474    0.515    0.656        1               0.07738                      100101
 V0260_0053_UV2       88.43         0.827      0.1666        0.724    0.813    0.969        1               0.07738                       21255
 V2793_0012_UV2       88.44         0.610      0.0946        0.551    0.603    0.655        1               0.07738                       15621
 V2065_0060_UV2       88.45         0.643      0.1104        0.553    0.651    0.738        1               0.07738                       33758
 V0260_0052_UV2       88.47         0.820      0.1649        0.717    0.807    0.957        1               0.11607                       21249
 V1758_0112_UV2       88.47         0.557      0.1004        0.485    0.534    0.641        1               0.07738                       70541
 V2786_0004_UV2       88.49         0.595      0.0943        0.534    0.597    0.657        1               0.07738                       22428
 V0644_0005_UV2       88.51         0.772      0.1544        0.652    0.751    0.891        1               0.07738                       21207
 V0642_0006_UV2       88.51         0.810      0.1469        0.709    0.830    0.915        1               0.07738                       21313
 V1758_0128_UV2       88.51         0.550      0.1199        0.466    0.504    0.652        1               0.07738                      113077
 V2071_0064_UV2       88.52         0.663      0.1121        0.570    0.668    0.765        1               0.07738                       39092
 V2784_0008_UV2       88.52         0.633      0.0949        0.563    0.627    0.701        1               0.07738                       22371
 V2804_0012_UV2       88.53         0.617      0.0796        0.558    0.608    0.674        1               0.07738                       16740
 V1758_0108_UV2       88.54         0.557      0.0977        0.487    0.538    0.636        1               0.07738                       63432
 V2794_0004_UV2       88.58         0.598      0.0799        0.537    0.587    0.652        1               0.07738                       15829
 V2802_0008_UV2       88.59         0.597      0.1174        0.521    0.583    0.681        1               0.07738                       16606
 V1758_0104_UV2       88.62         0.556      0.0955        0.490    0.540    0.631        1               0.07738                       57663
 V2805_0008_UV2       88.62         0.598      0.0846        0.542    0.596    0.643        1               0.07738                       16886
 V2068_0060_UV2       88.66         0.640      0.0909        0.575    0.640    0.709        1               0.07738                       35163
 V1758_0100_UV2       88.70         0.555      0.0936        0.492    0.541    0.627        1               0.07738                       52812
 V2810_0012_UV2       88.74         0.629      0.0799        0.583    0.635    0.682        1               0.07738                       17271
 V0642_0005_UV2       88.77         0.816      0.1477        0.719    0.836    0.922        1               0.07738                       21068
 V2063_0056_UV2       88.79         0.612      0.1048        0.534    0.606    0.689        1               0.07738                       31699
 V2074_0028_UV2       88.80         0.614      0.1162        0.524    0.586    0.715        1               0.07738                       42875
 V0644_0004_UV2       88.82         0.774      0.1555        0.653    0.754    0.894        1               0.07738                       20991
 V2072_0064_UV2       88.85         0.662      0.1120        0.561    0.676    0.755        1               0.07738                       38816
 V1758_0092_UV2       88.86         0.551      0.0928        0.491    0.538    0.619        1               0.07738                       45517
 V2069_0060_UV2       88.92         0.644      0.1038        0.565    0.631    0.720        1               0.07738                       34964
 V2796_0029_UV2       88.93         0.593      0.1081        0.534    0.599    0.669        1               0.07738                       16251
 V1758_0088_UV2       88.94         0.551      0.0923        0.492    0.539    0.619        1               0.07738                       42563
 V1758_0084_UV2       89.03         0.550      0.0913        0.494    0.538    0.617        1               0.07738                       39959
 V0642_0004_UV2       89.04         0.821      0.1470        0.727    0.839    0.926        1               0.07738                       20866
 V2782_0008_UV2       89.09         0.604      0.0948        0.540    0.600    0.662        1               0.07738                       22138
 V2795_0024_UV2       89.10         0.588      0.1018        0.509    0.584    0.657        1               0.07738                       16261
 V1758_0080_UV2       89.11         0.552      0.0912        0.497    0.540    0.618        1               0.07738                       37752
 V0644_0001_UV2       89.12         0.779      0.1605        0.652    0.755    0.910        1               0.03869                       20813
 V0644_0000_UV2       89.13         0.778      0.1580        0.654    0.758    0.901        1               0.07738                       20818
 V2797_0030_UV2       89.14         0.632      0.0919        0.557    0.632    0.687        1               0.07738                       16492
 V2071_0060_UV2       89.16         0.670      0.1117        0.578    0.678    0.769        1               0.07738                       35986
 V2065_0056_UV2       89.20         0.648      0.1089        0.561    0.659    0.741        1               0.07738                       31431
 V1758_0076_UV2       89.21         0.560      0.0977        0.502    0.547    0.632        1               0.07738                       35885
 V1758_0072_UV2       89.30         0.558      0.0967        0.501    0.545    0.629        1               0.07738                       34149
 V0642_0000_UV2       89.30         0.828      0.1479        0.737    0.846    0.934        1               0.07738                       20713
 V2809_0020_UV2       89.31         0.603      0.0871        0.538    0.588    0.667        1               0.07738                       17678
 V2068_0056_UV2       89.34         0.646      0.0901        0.582    0.646    0.713        1               0.07738                       32637
 V2790_0020_UV2       89.36         0.649      0.0925        0.586    0.633    0.711        1               0.07738                       15725
 V1758_0068_UV2       89.38         0.558      0.0973        0.500    0.545    0.630        1               0.07738                       32532
 V0260_0049_UV2       89.40         0.848      0.1574        0.758    0.848    0.975        2               0.04643                       20912
 V2808_0020_UV2       89.41         0.613      0.0732        0.567    0.629    0.665        1               0.07738                       17628
 V0260_0048_UV2       89.44         0.845      0.1557        0.756    0.846    0.967        2               0.07738                       20891
 V2793_0016_UV2       89.44         0.619      0.0927        0.560    0.612    0.663        1               0.07738                       16259
 V2072_0060_UV2       89.45         0.668      0.1108        0.570    0.684    0.759        1               0.07738                       35740
 V1758_0064_UV2       89.47         0.557      0.0964        0.499    0.545    0.628        1               0.07738                       31166
 V0260_0047_UV2       89.47         0.841      0.1546        0.753    0.842    0.960        2               0.09673                       20869
 V2807_0020_UV2       89.52         0.617      0.0867        0.554    0.616    0.671        1               0.07738                       17671
 V2803_0020_UV2       89.52         0.600      0.0801        0.547    0.599    0.641        1               0.07738                       17287
 V1758_0060_UV2       89.55         0.557      0.0974        0.497    0.545    0.631        1               0.07738                       29956
 V2630_0000_UV2       89.56         0.558      0.0961        0.490    0.573    0.630        1               0.07738                       25377
 V2063_0052_UV2       89.56         0.617      0.1043        0.541    0.610    0.694        1               0.07738                       29582
 V2069_0056_UV2       89.58         0.651      0.1030        0.573    0.639    0.726        1               0.07738                       32483
 V2811_0020_UV2       89.60         0.619      0.0775        0.565    0.619    0.673        1               0.07738                       17999
 V2794_0008_UV2       89.62         0.606      0.0797        0.545    0.596    0.661        1               0.07738                       16535
 V2806_0020_UV2       89.63         0.627      0.0858        0.573    0.624    0.684        1               0.07738                       17671
 V1758_0056_UV2       89.63         0.556      0.0970        0.495    0.545    0.629        1               0.07738                       28883
 V1748_0000_UV2       89.66         0.601      0.1123        0.517    0.592    0.687        1               0.07738                       20644
 V0268_0032_UV2       89.69         0.883      0.1672        0.731    0.891    1.013        1               0.04643                       20583
 V1758_0052_UV2       89.71         0.555      0.0973        0.492    0.545    0.629        1               0.07738                       27884
 V0268_0031_UV2       89.72         0.896      0.1798        0.734    0.890    1.040        1               0.07738                       20589
 V2783_0004_UV2       89.74         0.627      0.0810        0.569    0.627    0.688        1               0.07738                       22138
 V0268_0030_UV2       89.75         0.889      0.1795        0.729    0.881    1.032        1               0.11607                       20583
 V1748_0002_UV2       89.75         0.593      0.1045        0.514    0.585    0.672        1               0.07738                       20558
 V2071_0056_UV2       89.77         0.674      0.1097        0.584    0.684    0.770        1               0.07738                       33346
 V2785_0012_UV2       89.78         0.587      0.0863        0.528    0.578    0.640        1               0.07738                       22882
 V1758_0048_UV2       89.79         0.549      0.0874        0.499    0.542    0.613        1               0.07738                       27067
 V2638_0000_UV2       89.80         0.565      0.1088        0.479    0.584    0.652        1               0.07738                       25292
 V1748_0004_UV2       89.84         0.591      0.0991        0.522    0.583    0.664        1               0.07738                       20726
 V2804_0016_UV2       89.85         0.627      0.0805        0.569    0.618    0.687        1               0.07738                       17675
 V2802_0012_UV2       89.86         0.607      0.1154        0.532    0.594    0.687        1               0.07738                       17494
 V1758_0044_UV2       89.87         0.551      0.0937        0.486    0.543    0.620        1               0.07738                       26084
 V2065_0052_UV2       89.92         0.654      0.1090        0.568    0.666    0.747        1               0.07738                       29372
 V1748_0006_UV2       89.93         0.590      0.0983        0.522    0.583    0.664        1               0.07738                       20770
 V1758_0040_UV2       89.95         0.558      0.0985        0.489    0.550    0.631        1               0.07738                       25386
 V2300_0003_UV2       89.96         0.657      0.1256        0.554    0.670    0.763        1               0.07738                       42989
 V2805_0012_UV2       89.97         0.610      0.0849        0.554    0.608    0.654        1               0.07738                       17840
 V2068_0052_UV2       90.00         0.650      0.0884        0.588    0.652    0.715        1               0.07738                       30462
 V2784_0012_UV2       90.00         0.643      0.0953        0.576    0.637    0.714        1               0.07738                       22852
 V1748_0008_UV2       90.02         0.592      0.1025        0.519    0.583    0.669        1               0.07738                       20706
 V2072_0056_UV2       90.03         0.672      0.1091        0.578    0.690    0.762        1               0.07738                       33125
 V1758_0036_UV2       90.03         0.547      0.0942        0.478    0.542    0.617        1               0.07738                       24761
 V0270_0032_UV2       90.03         0.803      0.1977        0.656    0.750    0.989        1               0.04643                       20554
 V2796_0033_UV2       90.05         0.601      0.1050        0.542    0.604    0.676        1               0.07738                       17055
 V0270_0031_UV2       90.05         0.789      0.1918        0.641    0.740    0.971        1               0.07738                       20578
 V0270_0030_UV2       90.08         0.777      0.1889        0.633    0.728    0.955        1               0.11607                       20572
 V2794_0012_UV2       90.10         0.621      0.0815        0.562    0.611    0.672        1               0.07738                       24155
 V1758_0032_UV2       90.11         0.545      0.0941        0.481    0.540    0.613        1               0.07738                       24240
 V1748_0010_UV2       90.11         0.591      0.1013        0.518    0.581    0.666        1               0.07738                       20781
 V2786_0008_UV2       90.14         0.607      0.0965        0.544    0.607    0.673        1               0.07738                       22998
 V1901_0000_UV2       90.14         0.633      0.1087        0.534    0.643    0.722        1               0.07738                       20964
 V2809_0024_UV2       90.17         0.610      0.0861        0.549    0.597    0.666        1               0.07738                       25829
 V2810_0016_UV2       90.19         0.641      0.0779        0.595    0.646    0.695        1               0.07738                       18276
 V1758_0028_UV2       90.19         0.554      0.0998        0.485    0.550    0.626        1               0.07738                       23675
 V2795_0028_UV2       90.19         0.599      0.1008        0.522    0.595    0.668        1               0.07738                       17064
 V2069_0052_UV2       90.20         0.655      0.1007        0.579    0.645    0.728        1               0.07738                       30381
 V1748_0012_UV2       90.21         0.592      0.1012        0.520    0.582    0.667        1               0.07738                       20879
 V2453_0020_UV2       90.22         0.571      0.0867        0.520    0.567    0.625        1               0.07738                       27106
 V2808_0024_UV2       90.27         0.611      0.0737        0.562    0.615    0.665        1               0.07738                       25690
 V2803_0024_UV2       90.27         0.601      0.0785        0.545    0.601    0.647        1               0.07738                       25285
 V1758_0024_UV2       90.27         0.546      0.0894        0.487    0.543    0.611        1               0.07738                       23226
 V2063_0048_UV2       90.29         0.624      0.1051        0.549    0.618    0.701        1               0.07738                       27827
 V2797_0034_UV2       90.30         0.640      0.0938        0.561    0.641    0.698        1               0.07738                       17373
 V1748_0014_UV2       90.31         0.593      0.1015        0.522    0.583    0.669        1               0.07738                       20982
 V2071_0052_UV2       90.34         0.681      0.1093        0.592    0.693    0.774        1               0.07738                       31091
 V1758_0020_UV2       90.35         0.550      0.0976        0.472    0.549    0.624        1               0.07738                       22578
 V2807_0024_UV2       90.36         0.622      0.0856        0.562    0.619    0.675        1               0.07738                       25670
 V2452_0012_UV2       90.38         0.593      0.0784        0.537    0.589    0.650        1               0.07738                       26825
 V0272_0032_UV2       90.38         0.940      0.1730        0.801    0.956    1.078        1               0.04643                       20307
 V0272_0031_UV2       90.40         0.975      0.1882        0.816    0.990    1.141        1               0.07738                       20308
 V1748_0016_UV2       90.41         0.592      0.1001        0.522    0.582    0.667        1               0.07738                       21115
 V2638_0004_UV2       90.42         0.573      0.1076        0.493    0.593    0.657        1               0.07738                       26339
 V2454_0008_UV2       90.42         0.579      0.0764        0.523    0.560    0.636        1               0.07738                       26796
 V2074_0024_UV2       90.42         0.627      0.1104        0.538    0.608    0.723        1               0.07738                       33376
 V0272_0030_UV2       90.43         0.968      0.1888        0.809    0.979    1.135        1               0.11607                       20301
 V1758_0016_UV2       90.44         0.556      0.1013        0.477    0.556    0.630        1               0.07738                       22223
 V2782_0012_UV2       90.44         0.614      0.0942        0.550    0.611    0.672        1               0.07738                       22657
 V2806_0024_UV2       90.46         0.625      0.0819        0.571    0.621    0.675        1               0.07738                       25642
 V2630_0004_UV2       90.48         0.569      0.0940        0.506    0.585    0.639        1               0.07738                       26280
 V2793_0020_UV2       90.49         0.626      0.0911        0.568    0.618    0.672        1               0.07738                       17060
 V1748_0018_UV2       90.50         0.594      0.1010        0.524    0.584    0.669        1               0.07738                       21357
 V0268_0027_UV2       90.51         0.874      0.1482        0.762    0.867    0.989        1               0.04643                       20577
 V1758_0012_UV2       90.51         0.548      0.0991        0.467    0.550    0.621        1               0.07738                       21900
 V2811_0024_UV2       90.53         0.628      0.0798        0.576    0.625    0.680        1               0.07738                       26084
 V0268_0026_UV2       90.54         0.883      0.1600        0.761    0.864    1.011        1               0.07738                       20586
 V1753_0000_UV2       90.56         0.578      0.0977        0.499    0.563    0.645        1               0.07738                       21108
 V0268_0025_UV2       90.56         0.875      0.1591        0.752    0.852    0.999        1               0.11607                       20596
 V1753_0004_UV2       90.57         0.578      0.0971        0.501    0.563    0.645        1               0.07738                       21370
 V2072_0052_UV2       90.57         0.677      0.1079        0.587    0.697    0.765        1               0.07738                       30915
 V1753_0008_UV2       90.58         0.578      0.0963        0.502    0.563    0.644        1               0.07738                       21645
 V1753_0012_UV2       90.59         0.578      0.0937        0.509    0.559    0.637        1               0.07738                       21893
 V2460_0008_UV2       90.59         0.599      0.0702        0.555    0.596    0.647        1               0.07738                       26579
 V2065_0048_UV2       90.59         0.659      0.1078        0.574    0.672    0.749        1               0.07738                       27657
 V1758_0008_UV2       90.59         0.543      0.0963        0.468    0.545    0.613        1               0.07738                       21635
 V1753_0016_UV2       90.61         0.581      0.0996        0.507    0.561    0.645        1               0.07738                       22137
 V1748_0020_UV2       90.61         0.594      0.1000        0.523    0.584    0.668        1               0.07738                       21567
 V2798_0010_UV2       90.61         0.650      0.0973        0.582    0.647    0.714        1               0.07738                       24929
 V2802_0016_UV2       90.62         0.617      0.1075        0.546    0.606    0.688        1               0.07738                       25431
 V2068_0048_UV2       90.62         0.656      0.0883        0.594    0.658    0.721        1               0.07738                       28567
 V1753_0020_UV2       90.62         0.581      0.1016        0.500    0.563    0.649        1               0.07738                       22495
 V2796_0037_UV2       90.64         0.616      0.1030        0.554    0.617    0.683        1               0.07738                       24726
 V1753_0024_UV2       90.64         0.572      0.0938        0.504    0.554    0.639        1               0.07738                       23051
 V1753_0028_UV2       90.66         0.582      0.0954        0.510    0.564    0.649        1               0.07738                       23498
 V2804_0020_UV2       90.66         0.623      0.0787        0.569    0.611    0.679        1               0.07738                       25564
 V1758_0004_UV2       90.68         0.543      0.0972        0.466    0.546    0.614        1               0.07738                       21339
 V1753_0032_UV2       90.68         0.580      0.0928        0.513    0.559    0.639        1               0.07738                       23963
 V2790_0024_UV2       90.69         0.631      0.0914        0.568    0.621    0.688        1               0.07738                       23885
 V1753_0036_UV2       90.71         0.582      0.1003        0.514    0.559    0.650        1               0.07738                       24547
 V1748_0022_UV2       90.72         0.595      0.1002        0.525    0.584    0.668        1               0.07738                       21786
 V1753_0040_UV2       90.74         0.580      0.0993        0.508    0.559    0.646        1               0.07738                       25100
 V1758_0000_UV2       90.76         0.543      0.0978        0.463    0.546    0.613        1               0.07738                       21058
 V2795_0032_UV2       90.76         0.620      0.0992        0.549    0.627    0.687        1               0.07738                       24702
 V2792_0028_UV2       90.76         0.630      0.1182        0.536    0.623    0.716        1               0.07738                       24087
 V1753_0044_UV2       90.77         0.575      0.0928        0.514    0.557    0.641        1               0.07738                       26005
 V0270_0027_UV2       90.79         0.796      0.1777        0.668    0.746    0.963        1               0.04643                       20508
